ID,банки,"налоги, льготы, жкх",сельское хозяйство,"экспорт продуктов, нефть, газ",курсы валют,европа,пенсии,экономические мероприятия
158,0.0,0.0,0.20201831903473574,0.06992941812740852,0.10208947138386379,0.0,0.41957650876445124,0.20638628268954087
159,0.0,0.20601811925515376,0.22164206833446876,0.23016676327040989,0.11200628586955774,0.0,0.23016676327040989,0.0
160,0.0,0.12981455064194009,0.0,0.217546362339515,0.0,0.0,0.652639087018545,0.0
161,0.23512068490494364,0.05126401818419264,0.0,0.11454597469728026,0.08361243607582221,0.0,0.5154568861377612,0.0
162,0.17794939439234592,0.0,0.1252236479057249,0.1733865894079268,0.1265629382576578,0.26894624379752285,0.0,0.1279311862388217
163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.3496262955135204,0.22868998673753227,0.0,0.17033075935274075,0.0,0.0,0.0,0.25135295839620664
165,0.0,0.06891333434900204,0.22241869816344573,0.23097326347742442,0.0,0.47769470401012776,0.0,0.0
166,0.0,0.06439050669357031,0.20782121207977716,0.035969055936884514,0.15753292412999156,0.0,0.21581433562130709,0.3184719655384694
167,0.5972126996576433,0.04340398308987244,0.0,0.0,0.07079259274016628,0.0,0.14547488837814393,0.14311583613417403
168,0.0,0.13150735345182027,0.0,0.0,0.21449060322355712,0.0,0.2203832022132153,0.4336188411114074
169,0.45328893635735373,0.0,0.0,0.22083307155871082,0.0,0.0,0.0,0.3258779920839355
170,0.3613565620510499,0.03939378914163085,0.0,0.1320341284417298,0.06425190207592198,0.2730705838226684,0.0,0.12989303446699904
171,0.0,0.048024507506982415,0.15499973322359403,0.1609612614245015,0.0,0.0,0.1609612614245015,0.47505323642042063
172,0.0,0.0,0.0,0.3381753487326367,0.3291332271087694,0.0,0.0,0.33269142415859393
173,0.0,0.10817012783106722,0.0,0.0,0.5292816415263449,0.0,0.3625482306425879,0.0
174,0.419575897362537,0.18296260442366372,0.2952571129588224,0.10220438525497698,0.0,0.0,0.0,0.0
175,0.0,0.5508100147275405,0.0,0.0,0.4491899852724595,0.0,0.0,0.0
176,0.0,0.09210964229135882,0.0,0.0,0.3004646085440047,0.0,0.0,0.6074257491646365
177,0.0,0.37881193539556535,0.0,0.0,0.30892417191349575,0.0,0.0,0.31226389269093896
178,0.0,0.19924896348925134,0.21435955507661958,0.14840276889919818,0.0,0.0,0.0,0.4379887125349308
179,0.0,0.10053287786098691,0.0,0.03743898381880465,0.0546569122060624,0.6968756306272956,0.0,0.11049559548685048
180,0.26118368276624804,0.11389321248495408,0.0,0.0636216663148553,0.18576165672679676,0.0,0.0,0.37553978170714597
181,0.0,0.10164078980748249,0.0,0.05677736426974755,0.16577775877690995,0.0,0.3406641856184853,0.3351399015273747
182,0.0,0.170373582361031,0.0,0.06344803738719713,0.18525469739791248,0.39366623197056405,0.0,0.18725745088329535
183,0.25967853347419945,0.05661843434765333,0.1827367457781404,0.12651005476948182,0.1846911494763023,0.0,0.18976508215422272,0.0
184,0.0,0.41344743864035194,0.19062958244188563,0.0,0.0,0.0,0.3959229789177625,0.0
185,0.0,0.1395761453157329,0.15016128508394544,0.0,0.07588364406648579,0.3225054872825646,0.31187343825127134,0.0
186,0.26113156381968045,0.0,0.0,0.06360897067402474,0.0928622940856083,0.39466474986383526,0.0,0.18773242155685138
187,0.344576504310028,0.0,0.24247976229224197,0.16787060466385983,0.24507312873387022,0.0,0.0,0.0
188,0.0,0.0,0.13915632100187228,0.14450848719425202,0.14064462390028803,0.0,0.433525461582756,0.1421651063208317
189,0.0,0.0,0.5670591031467314,0.0,0.1432809765972356,0.0,0.0,0.28965992025603304
190,0.1764501633242526,0.11541576256783082,0.4966745338015999,0.08596290008104615,0.12549664022527057,0.0,0.0,0.0
191,0.0,0.1562833755476412,0.0,0.17460230601476398,0.1274503463690657,0.5416639720685292,0.0,0.0
192,0.28191434733490806,0.12293314162473042,0.5951525110403615,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.40215053763440867,0.1956989247311828,0.0,0.40215053763440867,0.0
194,0.4852420314692393,0.10579867243509646,0.0,0.23639996404911662,0.1725593320465477,0.0,0.0,0.0
195,0.3617250150978608,0.07886791312789426,0.2545472328466429,0.17622500735536814,0.12863483157223396,0.0,0.0,0.0
196,0.0,0.3737166324435318,0.0,0.6262833675564682,0.0,0.0,0.0,0.0
197,0.0,0.1539298841251798,0.0,0.34394589493172045,0.5021242209430998,0.0,0.0,0.0
198,0.0,0.0,0.0,0.19835587377353486,0.19305224078493766,0.41023601166799256,0.19835587377353486,0.0
