ID,быт,дороги,"заповедники, природоохранные мероприятия",здоровье,коррупция,криминал,мошенничество,психология,строительство,терроризм,туризм,благоустройство территории,"энергия, гэс, аэс","кража, наркотики","поликлиники, больницы, оздоровление",украинские новости,социология,"терроризм, организованная преступность",транспорт,убийства,"жкх, мобильная связь"
106,0.04241899607398948,0.0,0.06049728687989586,0.034528658171514494,0.050158258637142294,0.07412466208151063,0.0,0.039777520127990136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20489175462153408,0.0,0.0,0.49360286340642306
107,0.06612035484921427,0.0,0.09429978184623318,0.02691066906422712,0.0,0.05777068546552511,0.11099548092720561,0.03100148505750706,0.0,0.0,0.14105675701165715,0.0,0.0,0.3526418925291428,0.0,0.0,0.0,0.0,0.11920289324928772,0.0,0.0
108,0.02511668040198767,0.0,0.0,0.06133421478132442,0.02969916943606856,0.17555959543778413,0.08432616633323074,0.023552638032633126,0.04560191619084287,0.059535835026933735,0.05358225152424038,0.0,0.0,0.2679112576212018,0.0,0.0,0.0,0.0,0.0,0.17378027521375256,0.0
109,0.046928936624000286,0.06904487227439123,0.0,0.019099853379561323,0.05549102898727055,0.04100275691380229,0.03938953369096417,0.008801324377834485,0.12780646569940504,0.055619480443259595,0.05005753239893365,0.17162582536777246,0.10538427873459713,0.1251438309973341,0.0,0.0,0.0,0.0,0.08460428011087374,0.0,0.0
110,0.059517000554562466,0.0,0.0,0.048446270721678834,0.0,0.0,0.19982101169794086,0.06697297644821096,0.21611847009883678,0.28215466929570354,0.12696960118306663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.032920978018103966,0.09687092382338637,0.04695136697846582,0.10718944830059925,0.0,0.0,0.11052813603455233,0.04321933524428008,0.05977142108251501,0.15606982171545583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11870099116386783,0.2277775776387734,0.0
112,0.0425372756721965,0.12516715600094602,0.060665975331934845,0.03462493663619175,0.0502981181158536,0.0,0.21422050961473388,0.0638214949279549,0.1544615967671249,0.10082909788965096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15337383904341273,0.0,0.0
113,0.04761515347628312,0.0,0.06790796261798594,0.1162748421932764,0.0,0.0,0.07993101173723592,0.0893002145782306,0.08645020772998921,0.11286554898081923,0.0,0.0,0.0,0.0,0.3996550586861796,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.2101696022409496,0.025466233140616457,0.04360434513902055,0.02111403625284367,0.062405308515230774,0.08992502653260304,0.013395425197774811,0.03241977906908266,0.0,0.038093240406172124,0.0,0.16039259118388258,0.09523310101543028,0.0,0.0,0.0,0.0,0.0,0.0,0.20778131130639338
115,0.06409450161100949,0.0,0.0,0.10434462583413946,0.0,0.11200131339534765,0.21518940868745481,0.08414457647394066,0.11637015895332221,0.30385541504478575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0572593680260753,0.08424366790043263,0.0,0.13982573813680707,0.0,0.0,0.048060322015328776,0.048324389718709705,0.10396027102606581,0.0,0.12215331845562732,0.0,0.0,0.0,0.0,0.0,0.39617292472095345,0.0,0.0,0.0,0.0
117,0.0,0.062311624632912066,0.030201177398681615,0.0,0.025039775256643648,0.03700417299019351,0.0710965422041095,0.035743591272945165,0.0,0.0,0.0,0.1548888955160957,0.0,0.11293981964715312,0.17774135551027379,0.0,0.2930330455709919,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.07036972447791208,0.05111149734019249,0.0755333732024005,0.07256156835509295,0.056746867559752175,0.07847971045497643,0.0,0.09221365978459731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029835988250762
119,0.0,0.0,0.10588627338359181,0.12086859187506983,0.08779023590002184,0.0,0.3739000538823882,0.15316662768930553,0.0,0.0,0.1583882172696228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.023756436383268364,0.06990399671398506,0.0,0.058012537813513836,0.22472601253087116,0.12453886103993243,0.03987965714174886,0.017821678283125864,0.0,0.11262310581697593,0.0,0.0,0.0,0.0,0.0,0.0,0.32873771427657844,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.04834335775300876,0.0,0.1372634354560839,0.06134116895839646,0.0742293400959319,0.09691052734746664,0.0,0.2990381986721828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828739717169297,0.0
122,0.033361420274229364,0.09816693781842203,0.04757951860837169,0.027155877870278913,0.11834443773952953,0.05829708935291957,0.11200686675675695,0.056311144550787146,0.060571089292217856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38820561773648715
123,0.05847662548347816,0.17206915084793573,0.041699209258413396,0.0,0.03457278550524344,0.0510922052005816,0.09816404015587153,0.07128579106557338,0.10617032711893909,0.06930563020264079,0.0,0.0,0.0,0.15593766795594174,0.0,0.0,0.0,0.1412265672053812,0.0,0.0,0.0
124,0.028793448942110972,0.08472555091011964,0.041064751694598375,0.023437592779587946,0.06809351435732479,0.0,0.09667046464498896,0.03240054034804575,0.0,0.0,0.06142602440983675,0.21060351226229737,0.0,0.15356506102459183,0.0,0.0,0.0,0.0,0.0,0.19921953862649755,0.0
125,0.0,0.0,0.04576072183956978,0.026117804674730606,0.0,0.0,0.05386262013247722,0.036105712396495716,0.0,0.07605601453891458,0.13690082617004629,0.0,0.144106132810575,0.1711260327125578,0.0,0.0,0.0,0.309964134724633,0.0,0.0,0.0
126,0.0,0.0,0.0,0.08682690778384251,0.0,0.18639633104449468,0.17906270490503914,0.04001034798244465,0.09683355495751232,0.1264215856389744,0.0,0.0,0.0,0.2844485676876924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0719504653824116,0.06974585502250483,0.019903626353799074,0.08673936011459316,0.042728262718565245,0.0,0.013757561512680897,0.08878993600382708,0.0,0.05216408740224841,0.0,0.0,0.260820437011242,0.2052357537137642,0.0,0.0,0.0,0.0881646547643635,0.0,0.0
128,0.04258434521418385,0.12530565948081684,0.0,0.0,0.050353775403376745,0.0744135998281984,0.0,0.039932572801579,0.1546325159550506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20569042216662387,0.30708710915017084,0.0,0.0
129,0.2666096265583453,0.3922532436720483,0.0,0.10850884642120255,0.1576260147781441,0.0,0.0,0.07500226857025978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0436894817996491,0.12855755564034677,0.0,0.10668846429930208,0.10332108397884682,0.07634476000484756,0.1466820634847235,0.04096889135791271,0.0,0.0,0.0,0.0,0.19621942703000295,0.0,0.0,0.0,0.0,0.0,0.1575282724043686,0.0,0.0
131,0.0,0.1513941668725527,0.0733776741944963,0.08376020679117384,0.06083737883562164,0.0,0.0,0.08684368693128847,0.0,0.0,0.10976077098260073,0.0,0.0,0.0,0.0,0.0,0.0,0.24851495316815253,0.18551116222411387,0.0,0.0
132,0.05281094463278072,0.0,0.037659058011119406,0.021493802585042715,0.03122309890529299,0.0,0.04432656336390776,0.02971341060657553,0.0,0.0,0.0,0.3862743378854818,0.11859299847361285,0.0,0.0,0.0,0.0,0.0,0.09520846356332299,0.18269732197286306,0.0
133,0.05038804071589109,0.0,0.2155878288011385,0.04101538449369832,0.0,0.0,0.08458582572634833,0.04725032389475502,0.09148466966856823,0.0,0.0,0.0,0.22630418286435297,0.0,0.0,0.0,0.0,0.24338374383524755,0.0,0.0,0.0
134,0.28958989182402195,0.0,0.0,0.1571489397073654,0.22828333273887488,0.0,0.16204374274743086,0.16293409298230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.06657146070323633,0.0,0.0,0.10837706798110334,0.0,0.0,0.11175274714772787,0.11236677323095713,0.12086733290800356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4800646180289718,0.0,0.0
136,0.0,0.0,0.0,0.13509337890340203,0.13082946163239395,0.09667091618912386,0.0,0.07262712421388023,0.10044176752983439,0.0,0.0,0.0,0.0,0.0,0.46433735153136546,0.0,0.0,0.0,0.0,0.0,0.0
137,0.05592479357570455,0.1645603121308088,0.15951807415465588,0.09104449701354764,0.06612816238050977,0.0,0.18776061843121788,0.07341921618143776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2016443261321178,0.0,0.0
138,0.3636919310145474,0.0,0.0,0.14802088130321803,0.0,0.3177649636168059,0.0,0.1705222240654288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.06052669524448578,0.06909088582756882,0.10036528218369697,0.07416069485587165,0.0,0.055715598955821524,0.0,0.0,0.18107569660642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45906514632613526,0.0,0.0
140,0.0,0.0,0.0,0.06774968292940799,0.09841697589514461,0.0,0.0,0.20292643125046486,0.45334628258082577,0.0,0.17756062734415676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.10825129296906244,0.0,0.11619464723129738,0.1116230545533447,0.1247070755998906,0.0,0.1576158872165284,0.1418542984948756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23975374393500096,0.0,0.0
142,0.05024009015364043,0.0,0.0,0.0204474770736597,0.059406295978438564,0.0,0.0,0.04240042773406137,0.0,0.059543810552462724,0.0,0.0,0.0,0.0,0.0,0.3297811045982551,0.34760711025221486,0.0,0.09057368365726726,0.0,0.0
143,0.040902144389456,0.18053360282242645,0.0,0.01664697768473885,0.0,0.0,0.03433098020885487,0.0191775622045801,0.0,0.0,0.04362895401541974,0.0,0.0,0.0,0.0,0.0,0.2829986206405604,0.09878253739340316,0.0,0.2829986206405604,0.0
144,0.035196824240350644,0.0,0.0,0.11459951676349463,0.0,0.0,0.0,0.03960609672760336,0.06390345393992741,0.3337180372418431,0.22525967513824416,0.0,0.0,0.18771639594853676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.04565108002284442,0.0,0.06510683279024052,0.11147863102557873,0.05398002995772827,0.0,0.0766339441694962,0.05993167428640088,0.16576846079217267,0.2164199349231143,0.0,0.0,0.20502941203242406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.060627759218824046,0.0,0.04323316534824222,0.0740256265183734,0.14337834974613353,0.05297169406149815,0.05088756183612773,0.034111442549492214,0.0,0.0,0.0,0.22172437657169936,0.0,0.0,0.0,0.0,0.0,0.0,0.109300749014218,0.2097392751353913,0.0
147,0.0,0.0,0.0,0.1456801355104585,0.10581155339039076,0.0,0.0,0.23495591086173948,0.0,0.0,0.19090167757516335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32265072266224787,0.0,0.0
148,0.0800532282439272,0.07851964149595925,0.03805687359414181,0.04344170944450528,0.0,0.0,0.0,0.04504093720977003,0.09689657886735398,0.0,0.0,0.0,0.1198457685990957,0.0,0.0,0.0,0.36925453027829486,0.12889073226695197,0.0,0.0,0.0
149,0.028024429809263906,0.0824626900134662,0.039967989031596436,0.045623237082172086,0.0,0.0,0.0,0.021023455036400178,0.10176246852725618,0.06642827806640333,0.0,0.0,0.12586410581002735,0.0,0.0,0.0,0.38779751519846273,0.0,0.10104583142495155,0.0,0.0
150,0.08228086934707213,0.0,0.03911588217799529,0.08930112370047892,0.0,0.0,0.04604131705541085,0.02571905073608115,0.0,0.0,0.0,0.20060859574143297,0.0,0.0,0.0,0.0,0.0,0.0,0.1977831225619762,0.0,0.3191500386795525
151,0.1804007471221817,0.0,0.10291385239727803,0.02936889746472402,0.04266290185984158,0.06304790616147238,0.0605673328042997,0.040600080231453645,0.1310144433000809,0.08552331715421947,0.0,0.26390052150444865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.04612932887956098,0.06701004125922368,0.0,0.09513228808276672,0.07439832785959961,0.0,0.0,0.1208972827718494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20433343567073134,0.39209929547626826,0.0
153,0.0,0.12517093709050547,0.060667807949158645,0.06925196519474708,0.0,0.0,0.07140899361884576,0.08775720644367309,0.0,0.0,0.09074892939061649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4949941603124535
154,0.0,0.0,0.3685726397135613,0.2103618086759436,0.0,0.0,0.0,0.14540393149139397,0.0,0.0,0.2756616201191011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.08380198965643082,0.36988464400079807,0.059758521871995235,0.06821402019728551,0.0,0.14643897168632278,0.0,0.03143342029603852,0.0,0.0,0.08938878896685955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15107964332426965,0.0,0.0
156,0.02327553556147498,0.0,0.06639038555696485,0.01894606392285404,0.027522111333660948,0.08134521643327776,0.07814474890147666,0.021826143237134048,0.0845182567906042,0.16551491954826653,0.09930895172895994,0.0,0.20907147732412615,0.1241361896611999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.04274059807453559,0.0731822323152223,0.07087240050234771,0.052368173067434395,0.0,0.022481867705140334,0.10882180644509418,0.14207291396998406,0.12786562257298567,0.0,0.0,0.0,0.25153892965177505,0.0,0.0,0.0,0.10805545569548082,0.0,0.0
158,0.15645079940947318,0.0,0.0,0.025469891668569247,0.07399797625648985,0.05467768552740633,0.0,0.058683376774835365,0.056810503047978925,0.0741692678681947,0.06675234108137523,0.0,0.0,0.0,0.0,0.0,0.43298815836567717,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.04465151226594968,0.19458984675715246,0.0,0.0,0.11316623200296917,0.0,0.0,0.0,0.4012257316468906,0.2463666773270381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.10696225386913398,0.15807049803868606,0.0,0.13572060344420517,0.0,0.0,0.19297773302222926,0.0,0.4062689116257457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.2284359050286363,0.03259478931052481,0.04734901264739055,0.06997311425365224,0.13444014738570562,0.06007947978408823,0.0,0.0,0.0,0.0,0.0,0.4271275515900022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.09600224576873119,0.28248936685971476,0.13691685190415145,0.0,0.34055300115651516,0.0,0.0,0.14403853431088753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.09205913167142306,0.0,0.13129324628347802,0.2997410201320738,0.10885513952833395,0.1608678341835106,0.0,0.20718362820118066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.07105578189464744,0.0,0.0506693040808628,0.05783872866464149,0.04200988490768994,0.0,0.0,0.09328348802579356,0.1935136187769122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4916291936494526,0.0,0.0,0.0,0.0
165,0.0,0.08348139226763585,0.08092346659926818,0.09237368683350486,0.03354679504519316,0.09915196078203847,0.0,0.03192475220784316,0.0,0.0,0.121048018788072,0.0,0.1274189671453389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3301309603311054
166,0.0,0.0,0.0,0.27386239094308934,0.13260927167298167,0.19597206359863845,0.37652337465181024,0.02103289913348024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.021222685830409004,0.062448362903272464,0.06053490331570702,0.017275063823798745,0.0,0.0,0.07125255832897974,0.015920901311603532,0.07706393719978305,0.0503056256720806,0.045275063104872545,0.0,0.09531592232604745,0.11318765776218134,0.0,0.0,0.29367608500457865,0.0,0.07652123341668599,0.0,0.0
168,0.0,0.12088577557654777,0.11718175459787918,0.05016087031077737,0.02428882788720475,0.0717888223560386,0.03448217204970379,0.011557211511164458,0.0745890955685082,0.0,0.0,0.15024374964513795,0.0,0.0,0.3448217204970379,0.0,0.0,0.0,0.0,0.0,0.0
169,0.06603669398524496,0.0647716232192441,0.09418046607366413,0.12542422429418015,0.05205663944641327,0.07693011904538208,0.07390336026326869,0.016513205040510584,0.03996546964591658,0.052177140926613304,0.04695942683395198,0.0,0.0,0.0,0.1847584006581717,0.0,0.0,0.10632323056743842,0.0,0.0,0.0
170,0.03219670737383211,0.0,0.0918368477738275,0.05241562535898899,0.0,0.05626182312423903,0.05404824319803946,0.060383568408066066,0.05845643324610652,0.0,0.0,0.0,0.0,0.1717157726604379,0.0,0.42268497885646245,0.0,0.0,0.0,0.0,0.0
171,0.038454598622397335,0.11315376146360594,0.0,0.0,0.04547056465281162,0.06719711431627111,0.0,0.05769598386715732,0.0,0.09115164117901589,0.08203647706111432,0.0,0.0,0.0,0.0,0.5048398588376265,0.0,0.0,0.0,0.0,0.0
172,0.17589985396129101,0.0,0.0,0.04772693440815103,0.06933081233886143,0.10245816294446074,0.0,0.10996425546786445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28320982776157544,0.21141015311779576,0.0,0.0
173,0.03170385424905734,0.09328950215814574,0.0,0.0774199048116885,0.03748816022059436,0.0,0.053220896313171666,0.02972962156688161,0.11512321542920113,0.07514987673850629,0.06763488906465567,0.0,0.0,0.0,0.26610448156585836,0.0,0.0,0.15313559788223924,0.0,0.0,0.0
174,0.03922057326439209,0.0,0.16780724382759404,0.09577551754229928,0.04637628986459296,0.06853560925381827,0.1975173788003484,0.06620087970780907,0.14241796816573585,0.0,0.0,0.0,0.1761485395734101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.04065190776233497,0.0,0.0,0.09927079542598809,0.09613753706381294,0.0,0.06824189106332952,0.038120470282629125,0.1476154381157128,0.0,0.0,0.0,0.0,0.21681017473245315,0.0,0.0,0.0,0.0,0.2931517855537395,0.0,0.0
176,0.1780008267573192,0.0,0.0,0.09659398335956272,0.1403178187832909,0.0,0.0996026484150245,0.11127768412667574,0.1077262686758244,0.0,0.0,0.0,0.2664807698823024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.05434843436226056,0.0,0.07751085903475602,0.04423910714384326,0.12852839904608504,0.1899412859623031,0.0,0.1121210191678577,0.19735034321615183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19596055206674232,0.0,0.0
178,0.0,0.0,0.23856305826959237,0.06807960088933518,0.09889623316256774,0.0,0.14040022609636665,0.07842869772782386,0.0,0.0,0.0,0.0,0.37563218385431424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.06996647192674123,0.0,0.0580091533988455,0.1714536752334478,0.08235397843180361,0.11960934962714335,0.0,0.0,0.0,0.0,0.0,0.261645452309376,0.0,0.0,0.0,0.23696191907264247,0.0,0.0,0.0
180,0.06008829824497605,0.0,0.0,0.02445565079604749,0.0,0.05250035614578113,0.1513043050889889,0.04507722886656079,0.10909648475683596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20787303176640365,0.34960464433440613
181,0.0529260492019808,0.0,0.02516075876640127,0.014360433063812492,0.02086076766082692,0.030828369956102584,0.02961545048241986,0.01654342929878765,0.0,0.04181811294971322,0.03763630165474191,0.0,0.07923431927314084,0.0,0.1480772524120993,0.0,0.0,0.17042853579505768,0.12722130136814166,0.0,0.20528891811677402
182,0.08010430672656502,0.0,0.05712173404457004,0.032602070782194986,0.14207877036028158,0.06998874580887593,0.13447018047213538,0.09013935174505779,0.0,0.0,0.0,0.0,0.179883355456146,0.21361148460417337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.030027297276736975,0.17671237018033714,0.04282444625540204,0.02444193355435506,0.03550571871983679,0.05247090855184072,0.05040647936291584,0.04505194492509694,0.05451764611946572,0.0,0.0,0.2196282315098476,0.0,0.16014558547593052,0.0,0.0,0.0,0.0,0.10826743806823473,0.0,0.0
184,0.14737639196442714,0.21682963415455947,0.05254645730207987,0.029990744310726035,0.0,0.0,0.06184976449654647,0.048369687619094034,0.13378849766983458,0.0,0.0,0.0,0.0,0.0,0.3092488224827324,0.0,0.0,0.0,0.0,0.0,0.0
185,0.019678059420929254,0.0,0.0,0.016017752660597424,0.023268282733292792,0.0,0.0,0.0405959086661808,0.0,0.046644288997758236,0.04197986009798242,0.0,0.0883786528378577,0.0,0.16516666268058655,0.2583376006029687,0.0,0.0,0.0709518762219421,0.0,0.22898105507990407
186,0.06180102271584972,0.18185128523284513,0.08813962014071046,0.0,0.2192294939758548,0.0,0.0,0.09272417181103312,0.22441222432989402,0.0,0.13184218179381277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.13702497961722881,0.26879996001540674,0.06514093738534926,0.0,0.0,0.0,0.23002226086564317,0.05139691543151733,0.0829276472387957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16468729944605906,0.0,0.0
188,0.02975540265985016,0.0,0.042436674545524466,0.0,0.0,0.05199578894827059,0.24975026494825053,0.02232200170233448,0.10804798696342754,0.0,0.06347819234101369,0.21763951659776115,0.0,0.0,0.0,0.0,0.0,0.0,0.21457417129356735,0.0,0.0
189,0.08876001234803603,0.26117888690916347,0.06329404780249923,0.0,0.0524770511803631,0.0,0.0,0.08323283209193122,0.0,0.0,0.0,0.0,0.0,0.2366933662614294,0.0,0.0,0.0,0.21436380340657757,0.0,0.0,0.0
190,0.09168046162283328,0.13488619641060529,0.13075319317796835,0.0746270212255813,0.0,0.08010306544520586,0.0,0.05158285313284685,0.08322765310441603,0.1086583248863209,0.0,0.0,0.0,0.24448123099422203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.027854260085372888,0.16392392142196457,0.1191758871619297,0.09069240803631745,0.06587243031737144,0.0,0.0,0.03134369486529873,0.15171682089054173,0.0,0.0,0.0,0.0,0.1485560537886554,0.0,0.0,0.0,0.0,0.20086452343254815,0.0,0.0
192,0.05849121192217887,0.0,0.1251288321900651,0.07141693283979868,0.034581409358147325,0.0,0.04909426312156653,0.04936401182003667,0.05309840514921203,0.0,0.06239062605032414,0.21391071788682559,0.0,0.0,0.0,0.0,0.0,0.2825235896618451,0.0,0.0,0.0
193,0.0,0.0,0.10837769285079951,0.030928133333415764,0.04492793502706354,0.0,0.0,0.049881527863380806,0.06898509172595219,0.09006386975332645,0.08105748277799382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257782666680679,0.0
194,0.0,0.18617219088526477,0.0,0.0,0.0,0.11055959458715382,0.0,0.130525118444834,0.34461660865995825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22812648742278924,0.0,0.0
195,0.04219124383816395,0.06207447369293087,0.03008623516036204,0.034343270024069866,0.024944476726489542,0.03686333932617738,0.03541297843465564,0.03560755523924167,0.0,0.0,0.04500399342737489,0.15429940603671388,0.09474524932078922,0.1125099835684372,0.0,0.0,0.2919177952045938,0.0,0.0,0.0,0.0
196,0.0,0.0,0.04966830531586328,0.028348047072169986,0.04117995752516147,0.060856387741962184,0.0,0.04572031181639723,0.0,0.0,0.0,0.0,0.0,0.0,0.2923101903015561,0.0,0.0,0.0,0.0,0.48191680022688976,0.0
197,0.04465686298558629,0.0,0.0,0.03635026049065212,0.07920662996057797,0.0,0.0,0.02512561961386833,0.04053956356138331,0.052926652427361526,0.0,0.0,0.0,0.11908496796156344,0.0,0.29313222882846385,0.308977214170543,0.0,0.0,0.0,0.0
198,0.0,0.09526362313708484,0.0,0.05270547035247301,0.0,0.05657293660700601,0.0,0.03643048445242365,0.11755936472236002,0.07674014086042945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11673148187220254,0.4479964979960206,0.0
199,0.0,0.0,0.04951162361234511,0.028258621425805878,0.04105005283333001,0.12132882509782864,0.0,0.052086953485221674,0.12606150976476524,0.08229015220755506,0.07406113698679957,0.0,0.0,0.1851528424669989,0.0,0.0,0.0,0.0,0.0,0.24019828211934996,0.0
200,0.07242366643426601,0.07103623987422261,0.0,0.07860289817561039,0.0,0.08437068763218249,0.0,0.04527584519455946,0.0,0.0,0.1030025478176228,0.0,0.10842373454486608,0.0,0.0,0.0,0.0,0.3498199737202283,0.08704440660644179,0.0,0.0
201,0.04273339478343864,0.0,0.0,0.017392287860986157,0.05053001877395054,0.07467405504819312,0.03586802971986981,0.036065106806242725,0.03879343639914998,0.0,0.04558228776900123,0.15628212949371845,0.0,0.0,0.0,0.0,0.0,0.20641035970868477,0.0,0.2956688936367647,0.0
202,0.0,0.08721392419519435,0.0,0.024125950413297008,0.0,0.051792569317282655,0.04975482888512727,0.0277934483698971,0.0,0.07025566115723988,0.12646019008303183,0.0,0.1331159895610861,0.0,0.0,0.0,0.0,0.4294874380178439,0.0,0.0,0.0
203,0.09211555102008073,0.0,0.0,0.08997741581357328,0.02178437049528006,0.0,0.0,0.020731060273530257,0.03344905115055414,0.0436695945576679,0.03930263510190112,0.0,0.08274238968821286,0.0,0.3092666368674186,0.0,0.0,0.2669612950317811,0.0,0.0,0.0
204,0.0,0.0,0.04589570273825065,0.026194844647109677,0.0,0.0,0.0810322489329442,0.01508842242035896,0.0,0.0,0.03432616100631664,0.11768969487879989,0.0,0.0,0.0,0.0,0.0,0.6217568786049805,0.058016046771239387,0.0,0.0
205,0.07547453752622346,0.0,0.10764056605411255,0.06143555359845217,0.044622359368852664,0.06594362323110309,0.0,0.021232397370014512,0.1370317844447745,0.08945130373478336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136066771878262,0.2611011027934217,0.0
206,0.020540671886486495,0.0,0.029294774389640905,0.06687964391657288,0.02428827714984084,0.03589359728969654,0.03448139018321667,0.04622779782804872,0.0,0.0,0.0,0.15024034294115834,0.0,0.0,0.34481390183216676,0.0,0.0,0.0992153208101989,0.14812428177297302,0.0,0.0
207,0.0,0.12118004263808582,0.0,0.03352198317810324,0.024347953139753964,0.03598178740448282,0.0,0.02703247105003453,0.0,0.0,0.043927765456306125,0.0,0.0,0.0,0.0,0.0,0.0,0.4972954579959183,0.07424411063037653,0.14246842850693875,0.0
208,0.044829675464663196,0.0,0.06393535887996533,0.10947278460051298,0.15902628525109155,0.0,0.07525506176363132,0.07566855111398095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16163939322470108,0.31017288970145346,0.0
209,0.0,0.0,0.0,0.0917531289365217,0.033321430774291075,0.0,0.04730550664022307,0.03171028467091876,0.05116375718180156,0.06679712743179646,0.0,0.20611685036097196,0.12656297829182486,0.15029353672154203,0.0,0.0,0.0,0.0,0.0,0.19497539899010863,0.0
210,0.030961502378179327,0.09110511044613687,0.08831358895614382,0.025202367595592714,0.0,0.0,0.1039494374926414,0.02903349673558208,0.05621379155187169,0.14678045571877607,0.0,0.0,0.0,0.0,0.0,0.0,0.4284402491250761,0.0,0.0,0.0,0.0
211,0.02459532176547834,0.14474488211407943,0.0,0.04004071460707444,0.029082689939780394,0.08595771156262738,0.04128788440631118,0.041514740914038166,0.0,0.0,0.0,0.17989721062749872,0.0,0.0,0.41287884406311187,0.0,0.0,0.0,0.0,0.0,0.0
212,0.07707680497729162,0.0,0.05496284700330545,0.031369892009835705,0.0,0.0,0.19408192204118024,0.050594005318427324,0.06997043288718673,0.0,0.08221525864244442,0.0,0.17308475503672505,0.0,0.0,0.0,0.0,0.0,0.0,0.26664408208360346,0.0
