ID,lvl1_наука_и_техника,lvl1_политика,lvl1_силовые_структуры,lvl1_экономика_и_финансы,lvl1_медиа,lvl1_спорт,lvl1_происшествия,lvl1_бизнес,lvl1_общество_и_путешествия,lvl1_культура
87,0.10690845574238504,0.13195369131601709,0.0,0.10373757407190633,0.09396800146307192,0.0,0.0,0.0,0.3980809180709515,0.1653513593356682
88,0.02189719818002115,0.16026065639551818,0.0,0.19078954623771388,0.035208305037105224,0.12812810398407345,0.0,0.0,0.4449229470720757,0.018793243093492343
89,0.07231527837774405,0.21754202981257464,0.01480582567190316,0.27862846146733744,0.10223379598305427,0.03437840266402098,0.0,0.0,0.27104748404058004,0.009048721982785472
90,0.10092044258030035,0.10543495425163865,0.001461276916549965,0.1482565672182003,0.03039920217843852,0.04666555953297281,0.0,0.0,0.47059806147796124,0.09626393584393829
91,0.2576510564505619,0.10871572630305891,0.0,0.02909446426992438,0.03665833708364561,0.17148947112394058,0.0,0.0,0.2877765960406427,0.10861434872822578
92,0.05071155328992379,0.15624083301684455,0.04702292589330483,0.09753647253263271,0.04515673503941991,0.09345201876438226,0.0,0.02363654753584322,0.4542652842291877,0.03197762969846097
93,0.03688206081167005,0.20726894217602018,0.0022109616160367737,0.1242898003154245,0.036002936467649356,0.0725231058424993,0.0,0.03434513620674985,0.3994877194571146,0.08698933710683546
94,0.010095246900560836,0.05351619385386913,0.021982878879485055,0.2146255754632072,0.06449816530348311,0.048749344554817504,0.0,0.0,0.501470910356236,0.08506168468834108
95,0.0,0.1950631334602917,0.04197945644672056,0.12305180210790323,0.04420247702776531,0.04621240997709965,0.0,0.0,0.3355148365989357,0.21397588438128387
96,0.0,0.19775281234420838,0.043245574013784885,0.21642263302941037,0.06285692513706632,0.059630563672707776,0.0,0.0,0.27485333567702225,0.1452381561258
97,0.014254177689966353,0.12049738024589716,0.0,0.07836667672300429,0.06766214848426812,0.30077514709353975,0.0,0.0,0.39977380265086926,0.018670667112455193
98,0.04046319607706067,0.1873909904900743,0.030356649782701695,0.17409734949618078,0.0,0.03613672473095843,0.0,0.0,0.46581635467554305,0.06573873474748101
99,0.13185186138252786,0.13361646474143254,0.0,0.11161067845396797,0.0570510191750155,0.15874484650188578,0.0,0.0,0.28758241584594835,0.11954271389922197
100,0.0,0.0605937928804145,0.0,0.1222044615218946,0.0,0.17827859819018763,0.0,0.0,0.4154772226418037,0.22344592476569963
101,0.0,0.17708390477680558,0.002189002602750747,0.12480628851041034,0.022507089943597194,0.23334189278619666,0.0,0.0,0.37840558515645806,0.0616662362237814
102,0.04012071813130884,0.1254881100609801,0.027236079789202925,0.05635194497074767,0.032711274753235924,0.12953970298234582,0.0,0.0,0.49061018451048727,0.09794198480169146
103,0.022965420288982467,0.16422361380502293,0.025928606343367442,0.014962393189359435,0.034647528699170795,0.3107155528134897,0.0,0.0,0.3090121409470079,0.11754474391359938
104,0.04895953901773467,0.2301622496738882,0.0,0.06943973943988753,0.08410986301239193,0.12871031234467253,0.0,0.0,0.27850164706813313,0.16011664944329196
105,0.0026104267028349013,0.15543517237813206,0.0,0.08413162591705825,0.09621941976168032,0.18715397673687967,0.0,0.0,0.3913388546740834,0.08311052382933123
106,0.0,0.22663251526070236,0.0,0.010588631269288391,0.050900270439095244,0.0021404377196904997,0.0,0.0,0.560120207070616,0.1496179382406074
107,0.0645424016007804,0.19971499285663552,0.0251041895279091,0.02663931215193604,0.03041420330923415,0.1582544158333069,0.0,0.0,0.3860515659181524,0.1092789188020455
108,0.06665600722751278,0.238259122430261,0.005188691622092543,0.1127981497601213,0.10006779408409963,0.0,0.0,0.0,0.3062327658423634,0.17079746903354942
109,0.0,0.12743541914176176,0.020069541273755386,0.10514601676563753,0.052651516979473095,0.06027903042020691,0.0,0.0,0.4655407782234165,0.16887769719574888
110,0.019859576399727498,0.12701074809306367,0.0,0.06336073737193984,0.016353322772482637,0.09382079664538458,0.0,0.0,0.5370681472670874,0.14252667145031428
111,0.0,0.0961882940811531,0.09086530559606648,0.018183324486356758,0.17221586724226626,0.0,0.0,0.0,0.44593401103382196,0.17661319756033533
112,0.07070951452015312,0.2508672214462337,0.0,0.13235916307417753,0.10719602678309997,0.0,0.0,0.04340006555858065,0.33829482092205465,0.05717318769570039
113,0.1960820539556811,0.12497311427608093,0.02838292018717192,0.1372416021085549,0.09823198160639299,0.07944048019559977,0.0,0.03407270626816378,0.21101081345543649,0.09056432794691816
114,0.10633239819412052,0.26782665999697974,0.0,0.048802555174706316,0.07949695972456905,0.06294628985451217,0.0,0.0,0.36299343148414936,0.07160170557096286
115,0.13740098713904403,0.14810907184300343,0.03723153675673965,0.12718306705579135,0.21788178841695097,0.014089693895258491,0.0,0.0,0.2147591434079467,0.1033447114852655
116,0.06119633475853413,0.2789595170189139,0.011631585754046304,0.0984124072854667,0.04965845223986477,0.09799107165936181,0.0,0.0,0.36796236132833743,0.03418826995547506
117,0.04136694736611035,0.1316054137362227,0.0,0.17604734731138824,0.12618720788336138,0.025847358714221606,0.0,0.0,0.3270133321425173,0.1719323928461783
118,0.11201227490203751,0.15182350556545207,0.0,0.13722892118814226,0.06053638074101642,0.0,0.0,0.03598447567829058,0.3836050519395828,0.11880938998547849
119,0.08666686360152191,0.1583000459792804,0.06458980429301918,0.1530326699850625,0.07807913375222077,0.03521382971225278,0.0,0.0,0.3608245239326323,0.06329312874401018
120,0.025246423536520377,0.17752335426887741,0.0,0.1191838176464501,0.0,0.0,0.0,0.04022193928654819,0.5431231027482457,0.09470136251335827
121,0.09872792026039842,0.2078430856538593,0.02513216448005661,0.09336378129474565,0.0,0.0,0.0,0.0,0.41376486565387943,0.16116818265706054
122,0.0,0.08129302196328028,0.0,0.21144989425906124,0.017149330535869565,0.10264293496899891,0.0,0.021423199812824454,0.4522602811548238,0.1137813373051417
