ID,бизнес,культура,медиа,наука_и_техника,общество_и_путешествия,политика,происшествия,силовые_структуры,спорт,экономика_и_финансы
113,0.008271474019088017,0.10858960763520678,0.02863202545068929,0.034782608695652174,0.4492046659597031,0.14973488865323437,0.00021208907741251324,0.015482502651113467,0.04390243902439024,0.16118769883351008
114,0.01076007326007326,0.13644688644688643,0.03708791208791209,0.0347985347985348,0.41552197802197804,0.15293040293040294,0.0004578754578754579,0.016483516483516484,0.04006410256410257,0.15544871794871795
115,0.00827250608272506,0.12968369829683699,0.04184914841849149,0.04063260340632603,0.3924574209245742,0.1686131386861314,0.0009732360097323601,0.02141119221411192,0.049878345498783457,0.1462287104622871
116,0.005592841163310962,0.09955257270693513,0.036241610738255034,0.03870246085011186,0.4342281879194631,0.18076062639821028,0.0008948545861297539,0.019910514541387026,0.05413870246085011,0.12997762863534676
117,0.00355998576005696,0.08437166251334995,0.036667853328586686,0.031683873264506945,0.449626201495194,0.19152723389106444,0.003203987184051264,0.026343894624421504,0.060519757920968316,0.11249555001779993
118,0.004204204204204204,0.09309309309309309,0.037237237237237236,0.03123123123123123,0.43723723723723723,0.17957957957957957,0.007807807807807808,0.025825825825825825,0.05405405405405406,0.12972972972972974
119,0.003369839932603201,0.08677337826453244,0.037910699241786014,0.039595619208087615,0.43302443133951135,0.17775905644481887,0.005897219882055603,0.018534119629317607,0.04717775905644482,0.14995787700084245
120,0.019463087248322148,0.07852348993288591,0.026845637583892617,0.0348993288590604,0.46375838926174495,0.1657718120805369,0.0020134228187919465,0.026845637583892617,0.0476510067114094,0.1342281879194631
121,0.009615384615384616,0.09346153846153846,0.03461538461538462,0.041923076923076924,0.4296153846153846,0.14884615384615385,0.002307692307692308,0.018076923076923077,0.04115384615384615,0.1803846153846154
122,0.008819100881910088,0.09141750914175091,0.03075930307593031,0.03592170359217036,0.41342224134222416,0.1596042159604216,0.001290600129060013,0.01914390191439019,0.04517100451710045,0.19445041944504193
123,0.012688172043010752,0.1032258064516129,0.03354838709677419,0.03096774193548387,0.4313978494623656,0.15397849462365593,0.002150537634408602,0.01935483870967742,0.04645161290322581,0.16623655913978494
124,0.008974964572508267,0.13911195087387812,0.036372224846480866,0.030940009447331128,0.4071799716580066,0.15564478034955126,0.0004723665564478035,0.01983939537080775,0.04983467170524327,0.15162966461974492
125,0.009158679446219382,0.11501597444089456,0.055378061767838126,0.03152289669861555,0.412779552715655,0.15633652822151226,0.0004259850905218317,0.023855165069222577,0.04643237486687966,0.14909478168264112
126,0.008934269304403318,0.1203999149117209,0.036800680706232713,0.031269942565411615,0.396936821952776,0.18251435864709636,0.0014890448840672197,0.021059349074664963,0.048500319081046586,0.1520952988725803
